text,user_id,topic,source,timestamp
"cricket unndi chalaaa interesting, SRH vs India ee weekend",user_030,cricket,instagram,2024-06-14
"Paradise lo roti curry best undi, price also reasonable",user_038,food,twitter,2024-05-22
"ott release repuu Pushpa 2, mnam choodali together intloo l0",user_001,movies,twitter,2024-03-28
"clinic l0 treatment chesaru, chalaa manchi ga doctors",user_064,health,twitter,2024-05-15
"Sunday special mirchi bajji chestanu, family all ishtam",user_097,food,facebook,2024-05-10
"EAMCET result repuu vastundi, nervous ga undi naenu",user_108,education,instagram,2024-02-05
"Hotel Shadab lo roti curry best undi, price also reasonable",user_065,food,telegram,2024-05-19
"GATE exams ravaali unnaru, chala stress ga undi nEnu",user_005,education,twitter,2024-02-06
"cricket unndi chalaaa interesting, SRH vs RCB ee weekend",user_022,cricket,instagram,2024-04-27
"Allu Arjun performance chalaa manchi ga, fans happy unnaru",user_055,movies,twitter,2024-04-20
"Kalki bgm chaala bagundhi, oka sari vintanu",user_028,movies,whatsapp,2024-04-23
"friends thoo group study chesamu, chala helpful undi",user_070,education,instagram,2024-02-17
"health checkup chesanu, doctor said baagundi undhi all",user_038,health,facebook,2024-06-09
"cooking chesanu today, dosa chala tasty ayyindi",user_016,food,facebook,2024-04-13
"coding project complete chesanu, chalaaa santosham nenu",user_006,technology,twitter,2024-01-08
"back pain chalaa ekkuva undhi, rest teesukuntunna",user_038,health,instagram,2024-01-20
"Sunday special idli chestanu, family all ishtam",user_008,food,whatsapp,2024-02-23
"tech conference eeroju, software talk chalaaa manchii",user_015,technology,whatsapp,2024-05-26
"software paani at nEnu, laptop use unndi",user_104,technology,instagram,2024-03-19
"lunch lo biryani tinna, chaala santhosam naenu",user_050,food,facebook,2024-06-01
"college l0 assignment submit chesanu, baaga ippudu",user_075,education,twitter,2024-03-18
"Prabhas dialogue delivery chalaa baagundi, goosebumps vachindi",user_027,movies,twitter,2024-05-26
"coding project complete chesanu, chala santhosam naenu",user_006,technology,twitter,2024-06-04
"cold chaala ekkuva undi, rest teesukuntunna",user_079,health,linkedin,2024-05-11
"software paani at nenu, Python use undhi",user_013,technology,twitter,2024-06-08
"tuition at physics nerchukunna, concept clear ayyindi",user_039,education,telegram,2024-05-19
"shopping ki velali repu, new clothes kavalli nenu",user_034,general,instagram,2024-02-11
"hero introduction scene chaala manchi, whistle vesamu",user_028,movies,facebook,2024-03-15
"social media chalaaa time waste, limit cheyyali",user_022,general,instagram,2024-01-18
"cricket undi chaala interesting, PBKS vs MI ee weekend",user_040,cricket,twitter,2024-05-29
"health checkup chesanu, doctor said bagundi unndi all",user_085,health,twitter,2024-05-14
"Mahesh dialogue delivery chala baagundi, goosebumps vachindi",user_028,movies,twitter,2024-03-12
"IPL season start ayyindi, chala excited ga baga nenu",user_036,cricket,telegram,2024-05-15
"cooking chesanu today, idli chalaaa tasty ayyindi",user_043,food,facebook,2024-04-27
"restaurant lo dosa order chesanu, taste chalaaa manchii",user_008,food,instagram,2024-04-05
"movie review: HanuMan story bagundhi, visuals chalaaa manchi ga",user_025,movies,telegram,2024-05-03
"laptop update release ayyindi, bugs fix ayyai",user_012,technology,instagram,2024-02-01
"tech conference eeroju, AI talk chala manchii",user_077,technology,instagram,2024-03-19
"weekend plans emi undhi, suggest cheyyandi",user_047,general,facebook,2024-01-31
"diet follow chesanu, weight reduce avutundi slowly",user_009,health,twitter,2024-05-24
"politics lo corruption chalaaa ekkuva undhi, change kaavali",user_004,politics,instagram,2024-04-10
"Sunday special mirchi bajji chestanu, family all istam",user_008,food,instagram,2024-04-19
"OnePlus vs Realme comparison chudali, which better unndi",user_066,technology,facebook,2024-04-05
"Chutneys new branch open ayyindi, ee roju try chedam",user_029,food,twitter,2024-04-12
"IPL season start ayyindi, chala excited ga baga nenu",user_096,cricket,instagram,2024-02-27
"coding project complete chesanu, chala santhosam nEnu",user_021,technology,telegram,2024-05-03
"data science course join chesanu, chalaaa useful unndi",user_112,technology,whatsapp,2024-04-01
"cinema chuudali vellaali ee roju, Dragon release ayyindi",user_054,movies,facebook,2024-04-30
"interval block chaala thrilling, Guntur Kaaram hit avutundi anipistundi",user_001,movies,instagram,2024-03-17
"app chala interesting, learn kaavali naenu",user_069,technology,twitter,2024-05-12
"app crash avutundi, fix how telusuu ledu nenu",user_069,technology,twitter,2024-05-12
"team selection baagundi ledu, Virat ledhu select chesaru",user_096,cricket,instagram,2024-06-13
"cinema chudali vellali ee roju, HanuMan release ayyindi",user_063,movies,telegram,2024-05-22
"Paradise new branch open ayyindi, ee roju try chedam",user_028,food,twitter,2024-06-11
"study chesanu history kosaam, chala difficult unndi",user_126,education,linkedin,2024-05-25
"MTR new branch open ayyindi, ee rooju try chedam",user_038,food,whatsapp,2024-03-14
"weekend plans emi undi, suggest cheyyandi",user_054,general,instagram,2024-04-04
"meditation start chesanu, mind chalaa peaceful ga undhi",user_051,general,twitter,2024-01-13
"drinking water chalaaa ekkuva undi, health improve avutundi",user_046,health,youtube,2024-04-28
"amma cheyyi vanta lo pesarattu best undi, price also reasonable",user_008,food,instagram,2024-03-11
"Allu Arjun dialogue delivery chala bagundi, goosebumps vachindi",user_099,movies,whatsapp,2024-05-21
"coding project complete chesanu, chalaa santhosam nEnu",user_057,technology,whatsapp,2024-06-21
match chudali ante manam vellali stadium ku,user_053,cricket,instagram,2024-04-05
"cooking chesanu today, biryani chala tasty ayyindi",user_011,food,instagram,2024-05-17
"politics lo corruption chala ekkuva undi, change kavalli",user_007,politics,instagram,2024-04-29
"data science course join chesanu, chalaaa useful undi",user_015,technology,linkedin,2024-01-27
"pulihora recipe try chesanu, chalaaa easy ga undhi",user_043,food,twitter,2024-02-03
"new policy announce chesindi, citizens anipistundi santhosham",user_032,politics,twitter,2024-04-29
"IPL finals ee roju chudali, chalaa excited nEnu",user_057,cricket,facebook,2024-01-18
"pesarattu chalaaa bagundhi, MTR l0 tinaali vellali mnam",user_027,food,twitter,2024-03-31
"Rohit century kottadu, chalaa manchii performance",user_026,cricket,linkedin,2024-06-15
"IPL finals ee roju chudali, chalaaa excited nEnu",user_024,cricket,instagram,2024-03-07
"SSC exams ravali unnaru, chalaa stress ga undi nEnu",user_075,education,twitter,2024-04-28
"nEnu new book reading chesanu, chala interesting undi",user_035,general,instagram,2024-03-28
"iPhone vs iPhone comparison choodali, which better unndi",user_060,technology,twitter,2024-06-25
"ee roju chalaa bagundhi ga undhi, santosham nEnu",user_053,general,instagram,2024-01-21
"Guntur Kaaram bgm chala baagundi, oka sari vintanu",user_055,movies,twitter,2024-06-06
"weekend intloo rest, chala santhosham nEnu",user_014,general,instagram,2024-06-24
"online class lo mobile nerchukunna, chaala useful",user_006,technology,instagram,2024-04-20
"online class l0 mobile nerchukunna, chalaa useful",user_013,technology,instagram,2024-03-02
"IPL finals ee roju chudali, chaala excited nenu",user_096,cricket,telegram,2024-05-25
"HanuMan bgm chalaa bagundhi, oka sari vintanu",user_011,movies,youtube,2024-03-17
"last over chalaaa thrilling ga undhi, MI won by 2 runs",user_036,cricket,instagram,2024-01-09
"drinking water chala ekkuva undhi, health improve avutundi",user_021,health,twitter,2024-06-21
"Python update release ayyindi, bugs fix ayyai",user_004,technology,twitter,2024-01-09
"Salaar bgm chalaa baagundi, oka sari vintanu",user_009,movies,telegram,2024-03-07
"cricket unndi chala interesting, DC vs MI ee weekend",user_024,cricket,instagram,2024-03-03
SRH win chesindi bro! celebration time undi,user_026,cricket,instagram,2024-06-20
"tuition at physics nerchukunna, concept clear ayyindi",user_058,education,instagram,2024-05-28
"government hospital lo appointment fix chesanu, waiting undi naenu",user_138,health,facebook,2024-04-30
"music listen chesanu, anipistuntundi manchi ga ippude",user_061,general,instagram,2024-03-22
"Paradise new branch open ayyindi, ee rooju try chedam",user_011,food,youtube,2024-01-14
"data science course join chesanu, chaala useful unndi",user_115,technology,twitter,2024-03-17
"restaurant lo biryani order chesanu, taste chalaa manchi ga",user_009,food,twitter,2024-01-07
"government hospital lo appointment fix chesanu, waiting unndi nEnu",user_100,health,youtube,2024-06-14
"health checkup chesanu, doctor said bagundhi unndi all",user_041,health,telegram,2024-01-20
"yoga start chesanu, stress chalaaa reduce ayyindi",user_001,health,twitter,2024-02-18
"friends too group study chesamu, chaala helpful undhi",user_113,education,instagram,2024-05-24
"YSRCP government new scheme announce chesindi, manchi undi",user_012,politics,whatsapp,2024-02-14
"Bumrah batting chaala baagundi, fan undi naenu",user_026,cricket,facebook,2024-04-27
"shopping ki velali repuu, new clothes kaavali nenu",user_082,general,youtube,2024-01-03
"shopping ki velali repuu, new clothes kavalli nEnu",user_034,general,facebook,2024-02-02
"library loo study chesanu, peaceful ga undi",user_014,education,facebook,2024-01-16
"Sunday special gongura chicken chestanu, family all ishtham",user_011,food,linkedin,2024-03-11
"OnePlus vs OnePlus comparison chuudali, which better undi",user_006,technology,twitter,2024-05-07
"cooking chesanu today, roti curry chala tasty ayyindi",user_011,food,twitter,2024-01-13
"stomach issue chalaa ekkuva undi, rest teesukuntunna",user_050,health,youtube,2024-01-29
"politics l0 corruption chalaaa ekkuva undi, change kaavali",user_002,politics,twitter,2024-04-13
"clinic l0 treatment chesaru, chalaa manchi ga doctors",user_043,health,twitter,2024-04-07
"government hospital lo appointment fix chesanu, waiting undi nenu",user_038,health,instagram,2024-06-11
"tech conference ee roju, data science talk chaala manchi ga",user_032,technology,twitter,2024-06-11
"hero introduction scene chala manchii, whistle vesamu",user_001,movies,youtube,2024-06-01
"AIIMS Hyderabad lo appointment fix chesanu, waiting undhi nenu",user_034,health,whatsapp,2024-05-15
"AIIMS Hyderabad l0 treatment chesaru, chalaaa manchii doctors",user_015,health,youtube,2024-05-27
"diet follow chesanu, weight reduce avutundi slowly",user_037,health,twitter,2024-05-30
"morning walk vellaali nenu, fresh ga anipistundi chesanu",user_078,general,whatsapp,2024-06-16
"cricket match baagundi unndi yaar, CSK vs PBKS epic ga unndi",user_026,cricket,twitter,2024-05-16
"shopping ki velali repuu, new clothes kaavali naenu",user_004,general,telegram,2024-05-26
"nenu new book reading chesanu, chalaa interesting undi",user_087,general,facebook,2024-06-08
"Allu Arjun performance chaala manchii, fans happy unnrau",user_023,movies,youtube,2024-06-21
"semester results manchi ga, family santosham unndi",user_063,education,youtube,2024-06-16
match chudali ante mnam vellaali stadium ku,user_013,cricket,instagram,2024-05-10
"online class l0 AI nerchukunna, chalaa useful",user_012,technology,twitter,2024-02-05
"Salaar bgm chaala bagundi, oka sari vintanu",user_027,movies,twitter,2024-04-30
match chudali ante manam velali stadium ki,user_037,cricket,instagram,2024-06-04
"new Samsung launch ayyindi, features chaala manchi",user_022,technology,twitter,2024-03-13
"meditation start chesanu, mind chalaa peaceful ga unndi",user_020,general,linkedin,2024-05-07
"Virat batting chala bagundi, fan unndi nenu",user_005,cricket,twitter,2024-05-19
"cinema choodali velali eeroju, Pushpa 2 release ayyindi",user_007,movies,telegram,2024-03-28
"friends thoo group study chesamu, chala helpful unndi",user_016,education,twitter,2024-05-21
"Guntur Kaaram movie chalaaa bagundi, Mahesh acting super unndi",user_001,movies,instagram,2024-04-15
"restaurant lo roti curry order chesanu, taste chala manchii",user_046,food,facebook,2024-04-03
"last over chalaa thrilling ga undi, CSK won by 2 runs",user_017,cricket,instagram,2024-03-18
"gym vellali nEnu ee rooju, fitness chala important",user_037,health,twitter,2024-04-19
"laptop update release ayyindi, bugs fix ayyai",user_032,technology,facebook,2024-02-20
"new policy announce chesindi, citizens anipstundi santhosam",user_020,politics,twitter,2024-02-03
"college loo assignment submit chesanu, bagaa ippude",user_063,education,youtube,2024-06-13
"new Google Pixel launch ayyindi, features chalaaa manchi ga",user_002,technology,twitter,2024-02-20
"friends tho outing ki vellaali repuu, excited naenu",user_080,general,instagram,2024-01-25
"online class lo ChatGPT nerchukunna, chaala useful",user_004,technology,instagram,2024-03-19
"friends too group study chesamu, chalaaa helpful undi",user_016,education,instagram,2024-05-16
BRS vs BRS debate chaala intense ga unndi,user_012,politics,instagram,2024-04-14
"nEnu new book reading chesanu, chalaa interesting undhi",user_022,general,twitter,2024-06-11
"online class l0 AI nerchukunna, chalaa useful",user_125,technology,twitter,2024-02-03
"CM speech baagundi ledu, promises only chestunnadu",user_088,politics,twitter,2024-06-12
"Dhoni batting chaala bagundi, fan undi nenu",user_148,cricket,facebook,2024-04-06
"morning walk vellaali nEnu, fresh ga anipistuntundi chesanu",user_001,general,instagram,2024-03-25
"MP speech baagundi ledu, promises only chestunnadu",user_012,politics,youtube,2024-06-18
"inter exams result rrepu vastundi, nervous ga unndi naenu",user_069,education,instagram,2024-04-27
"cooking chesanu today, pesarattu chalaa tasty ayyindi",user_016,food,youtube,2024-03-11
"ChatGPT update release ayyindi, bugs fix ayyai",user_066,technology,twitter,2024-02-19
"Vijay Deverakonda dialogue delivery chalaa baagundi, goosebumps vachindi",user_087,movies,youtube,2024-02-29
"tech conference ee rooju, laptop talk chalaa manchi",user_002,technology,youtube,2024-04-11
"degree exams exams ravaali unnaaru, chalaa stress ga undi naenu",user_042,education,facebook,2024-02-17
"software pani at nenu, software use undhi",user_009,technology,facebook,2024-01-26
"tech conference ee roju, app talk chalaa manchi ga",user_006,technology,instagram,2024-06-24
"restaurant lo mirchi bajji order chesanu, taste chalaaa manchii",user_016,food,twitter,2024-06-04
